DistortionData1,DistortionData2,DistortionData3,DistortionData4,DistortionData5,DistortionData6,DistortionData7,DistortionData8,DistortionData9,DistortionData10,DistortionData11,DistortionData12,DistortionData13,DistortionData14,DistortionData15,DistortionData16,DistortionData17,DistortionData18,DistortionData19,DistortionData20,DistortionData21,DistortionData22,DistortionData23,DistortionData24,DistortionData25,DistortionData26,DistortionData27,DistortionData28,DistortionData29,DistortionData30,DistortionData31
1.68126441598474,-0.220875069524546,-1.51494236253684,0.509714295936858,0.458458732761279,-0.542521953688169,-2.86275750737471,1.36668702333783,-0.714708855117802,0.612441470168414,0.960707785907355,-0.420926293786259,0.459426828830366,-0.878684263986897,1.19021500713309,0.422805771383084,-0.340622305062005,0.290073696642604,0.15723762541829,-0.132071082264954,1.48259144527907,-1.19157561510516,1.03631901035163,-1.11019294935002,-1.61322412457833,-0.136127896583927,0.133592851086572,-0.387871462586708,-0.946958130724384,-1.46389581983172,-1.8316732227684
2.61048110281788,0.141576306103362,-2.61450962856628,1.1167212501821,1.18567270309415,-0.606006911407421,-4.04262388393917,1.58982725327693,-1.71773173080265,1.04125553648228,1.4673140203721,0.111551307923942,1.21772397313388,-1.89907180975695,1.49864493804598,0.110717697252527,-0.286440613508058,0.549803669782319,-1.18088969101936,-1.19249961015401,2.59438918964861,-2.48761524151767,2.46106462753667,-2.17943316110461,-3.01329457014451,0.500075365578302,1.2880957993768,-0.974257414962304,-0.642660696164438,-2.49588891390923,-2.76790432751556
0.0666476191908544,0.695443893449935,-0.140062426999673,1.02811963482,0.155296717098962,-0.181695932821786,2.07882076163685,-0.848298210113104,-0.674914875683651,0.0495146856603822,-0.146866637936476,0.561749632423778,0.724912227462934,-0.0712938268672859,0.088053662244849,-0.248337803301603,0.348977893445993,0.999991667489598,0.363649228323955,0.973028873235767,0.621966148701639,-0.858257333085647,-0.209134939946401,-1.31660578781975,-1.05872940434286,3.78169135023499,4.03062880679667,-1.66884685882999,0.220678554466846,0.531611189314771,-0.516820049583272
-1.25869738163324,-0.311546122261691,-0.768664887076221,1.00575294174023,-0.9898705347785,-0.187726811153125,-1.31397387455446,-0.670724732264714,-0.905515174695865,-0.894063275484442,0.646528752371018,-0.036073718088316,-0.998996749755731,-1.25371380172285,-1.11160938435138,0.69927332866978,-0.195503128498057,0.684148967771691,1.6554048808477,0.939459514184196,0.819919423252105,-0.216811413417121,0.352930963317001,-0.23263358739932,-0.335593057272374,-0.250626490444727,0.487512814921168,-0.177037244432219,0.149034336291238,0.820439220314341,-2.74196816009973
0.524520505442626,-0.710828886657344,-1.86152436946148,-1.50690623406636,0.201168175199997,-1.06842545276518,-1.3181519102848,-1.56456250047101,-1.88966523717114,-1.5584104812701,-0.547359971921441,-0.246741448108654,2.88799117325089,-1.0705376156768,-2.66333197192724,1.07656009930469,-0.493239628818544,-2.48788860603259,1.66420504396956,1.87749965071199,1.16048153261999,-0.885128662093656,-2.69339186914771,-1.02063017154548,-0.197257180770215,-0.579279729056766,-0.0410295872636296,-1.82455003176239,-1.03704244291108,-1.1949824211085,0.196299503286839
-0.0211727622857292,-0.234991556226724,-1.02842959119283,-0.558550442050439,-0.292138532248778,-0.0351147121430044,-0.544047669697777,-1.04442431293005,-0.515743481967993,-1.31105434014621,-0.595032138920001,-0.372166442371339,0.834450940591145,-0.281445075309388,-0.320249005192734,0.460399465515625,-0.914655218343026,-1.71587867525737,1.26312414383114,0.427983093544862,0.00970057674449709,-0.164987162898908,-2.4407927866736,-0.909199542400723,0.538989690099419,-0.465763525026692,-0.751596908124224,-1.69183054080828,-0.939257709230568,-1.1237151324038,1.12291969158585
-0.566866030014085,0.240845774203895,-0.195334812924188,0.389805349965487,-0.785445239697554,0.998196028479171,0.230056570889251,-0.524286125389085,0.858178273235157,0.656747749184695,-0.642704305918561,-0.497591436634023,-1.2190892920686,0.50764746505802,2.02283396154178,-0.155761168273444,-1.33607080786751,-0.94386874448215,0.862043243692723,-1.02153346362227,-1.141080379131,0.55515433629584,-2.18819370419949,-0.797768913255962,1.27523656096905,-0.352247320996618,-1.46216422898482,-1.55911104985417,-0.841472975550054,-1.05244784369911,2.04953987988485
-2.14465090925115,-0.441288911732593,-0.67567591147809,-0.770911896693491,0.327759253837991,-0.58184618914806,-2.10043916450976,0.230239174938001,-0.143033652630485,-0.313561730273983,-0.904011703596896,-0.67168196291855,0.296519753059551,1.03438803640826,0.578988206452311,0.361527506062602,-0.46855329675088,-0.46897611126256,0.834397077963836,-0.646504094497693,0.223350666309764,0.0723631811797961,-1.42877367392499,-1.71215331038898,-1.07785200094393,3.44929176599979,3.20588621697109,0.973265716188621,-0.0211334459102626,-0.0332516048433543,-0.753023296202548
-0.411087875137186,0.163238534247284,-1.73570525647927,1.31600747058994,-3.69419601682463,-1.24914174936446,0.315376151748521,-0.576973021302968,-1.0220576750658,-0.199041352080728,-0.670752261266191,-1.07013641178771,-1.04396900552298,0.790166977466555,-0.225632608919464,-0.658149521640499,1.74335596231414,-1.4411874310566,0.17440691416706,-3.95679279524882,-1.37849246501898,2.16672214684429,1.09392335011154,-1.20111317811472,2.08083382600763,-0.942347208324962,0.595999275113909,-1.02691129831058,-1.06296038700101,1.14374996966925,-1.19873871998264
-0.295054714021389,0.120906372445061,-1.14921188665453,0.677125984678611,-1.65489521221743,-0.828144669950421,-0.133996056099542,-1.09487429312158,-0.608013981335715,0.502458450237319,-0.525156650940221,-1.00600713606153,-0.467303443406258,0.709230657450875,-0.474994244364777,-0.305692481882124,0.715373332614364,-1.72046925818,-0.284101152302204,-1.73421828710438,0.182049382698785,0.609416548573268,0.184818026502296,-0.00564449719127924,-0.237237715152441,-0.314545823007039,0.331547904552604,0.569889986083741,-1.02262425688117,0.49754610759099,-0.928724422947782
-0.179021552905592,0.0785742106428391,-0.5627185168298,0.0382444987672825,0.384405592389765,-0.40714759053638,-0.583368263947604,-1.6127755649402,-0.193970287605634,1.20395825255537,-0.379561040614251,-0.941877860335351,0.10936211871046,0.628294337435194,-0.72435587981009,0.0467645578762504,-0.312609297085414,-1.99975108530341,-0.742609218771469,0.488356221040064,1.74259123041655,-0.947889049697755,-0.724287297106947,1.18982418373216,-2.55530925631252,0.313255562310884,0.0670965339912981,2.16669127047807,-0.982288126761334,-0.148657754487267,-0.658710125912928
-0.0629883917897958,0.0362420488406167,0.0237748529949338,-0.600636987144046,0.06572705874371,0.0138494888776604,-1.03274047179567,0.229075587096792,0.220073406124447,-0.2160366359085,-0.233965430288282,-0.877748584609174,0.686027680827179,0.547358017419513,-0.973717515255402,0.702304101738883,-1.34059192678519,-0.0823714898817742,-1.20111728524073,0.0422329737324153,0.883565987166501,-0.995768279284625,-1.63339262071619,-2.31698301031515,-1.92925770369685,-0.935777828675769,0.437769672564078,-0.507764175065718,-0.941951996641495,-0.313022323325719,-0.388695828878073
-1.06482252362601,-0.969474249817315,-0.979316255706152,-0.0824610181479269,-0.155769742202441,-0.85659246548384,-0.69455336133785,0.0387601201383015,1.18099147934305,-0.34449891106252,0.104305067209206,0.118925802164996,-0.0879906566920655,-0.219300265146898,-0.448055100751774,0.792892552885834,-0.450316501525145,-1.0774718505775,-0.382372079135737,-0.757905156563629,0.0383575252280502,0.510048442817658,-0.561945265358248,-0.565172759034847,-0.752573450516103,-0.468341993008831,-0.0545407609573392,-1.03814863269973,-0.996193438981959,0.245146256141788,-0.330896269932903
0.368811821203885,0.0681944979028074,-1.60183224827425,1.02240957903462,-0.999843329091172,-0.96624700504164,-2.71143626240975,-0.31189346365039,0.660539076951057,0.69956148395739,0.889952864072867,-0.492055620744586,0.684234814707236,0.112237143427054,-1.22813360670895,0.932391884138428,1.21453367942698,-3.73089192663126,0.338914209539755,-0.165900269244567,-0.853195719604729,0.390943578039237,-2.64900329468612,0.402234789998829,-0.0402867897314509,-0.98372529789248,-0.328459253306915,-0.894282830724779,-3.10333353682581,-1.01016710465219,-2.37049736200423
-2.24916599127442,-2.88814305535192,-2.32230030443952,-1.41209659374223,-0.0408413286189283,0.947522235616535,-3.59087633236613,-0.424635191754271,-0.512845570506865,-2.60433843214954,2.84348953636057,-1.70007721829261,-0.42203038617743,-0.0823746212961389,1.23952035329616,-0.398078564227064,-1.94063672721462,-0.367496567716401,-2.34996167187036,-0.428369583500727,0.764881730819158,2.07210825678619,1.04528973777376,-1.35116050825619,1.93375248075256,0.0279714123137732,1.44923468945024,0.733466206801957,0.0846971137629118,1.23504316807652,2.28911161550331
-0.563429601037695,-1.41137477769568,-0.8708129062677,0.620152484071507,0.48393301131425,0.639461075604555,-0.27344227362035,0.473327680316558,-1.79668551855478,-0.955948114691522,0.469224134282789,-0.29859521249232,1.29098293708344,0.529378507848576,1.79388871781161,0.714966963256916,-0.666911226570815,-1.99808015383817,-1.1085168277617,-0.857224383087292,-0.882022907965885,-1.54305046817281,-0.670865851990852,-0.0684937270822336,-0.124117676678992,-0.0169600630987985,-0.915130951675335,1.94172454116182,-2.20383017531026,1.69054098612823,-0.187314672051427
0.477207312730477,-0.584362702240121,-0.473510166941668,0.553931240189197,-0.383323144304325,-1.55827334041278,-0.508053737363455,0.312870520574231,-0.386457735520663,0.178358881831469,0.616895502174208,0.322212738846112,1.87122700597153,0.0186908695948773,0.311263688544343,1.97256461779954,0.676280191302694,-0.557377216555126,-0.262463456821391,-1.50544206790034,-0.542560998589702,-0.27825289623739,-1.27368705755119,-0.550843902467612,-1.57291263621153,0.45723536727122,0.146772592712493,-0.194806637601105,-0.929713679601846,0.21713895592577,-1.38423426221656
0.746617388959426,-1.155932217235,-0.21807070575842,0.778723991296122,0.213312513026233,-0.517082997447866,-1.10123479861547,0.152413360831905,2.11523381349232,-0.462783879183351,-0.722613253771121,-0.430506254129511,1.54956854350482,-3.38843108021749,0.017276642900368,1.67529762858377,-2.84969782260755,-0.194541946066043,1.03051673339859,-0.105881758131285,0.316655099524531,-1.22522527711913,-1.87650826311153,-0.660924085125583,-1.07559765338821,-1.4813562881317,-0.755569597772555,-1.06598508435158,0.289137109598191,-1.12872551522878,-2.51705513829204
-0.305053131888564,-1.26324593866289,0.0869232002041617,0.0600945211329171,0.161122957573378,-0.0756328301005328,-0.312844841646447,-0.567659152790252,0.0786226624584735,1.0269219668229,-0.354897282520428,0.48221873773737,-0.484690619249627,-0.0683783157594732,-0.362831085471013,0.115453233305887,-0.709263531964347,-0.869843393391969,-0.00204141888973974,-0.211660417728337,-0.0615384396862722,-0.49682026097103,-0.66753207880746,-0.521266227827448,0.0123876948632079,-0.472236615600504,0.235263721525798,-0.407848279914305,-1.00436455878283,0.597811559548375,0.0339003330886867
0.997734987684864,-1.15736318488983,-0.0866439771820071,0.0221754088857968,-0.0156842477435538,-1.01747844634725,-1.69429478201542,0.324143153225688,0.425644465967208,0.0243449659876936,-0.0295906519330509,-0.265979698179151,1.04104345325967,0.0428223572630523,-0.346137473061441,1.47325344563873,-0.385822623795963,-0.882211213760007,0.570729115991864,-0.114606076442562,0.160715220001444,1.09702433525837,-0.261258661392812,-0.981716066391281,-1.12725892547685,-0.150508008063072,-0.959392932176569,-0.183111816353561,-1.21540855480554,-0.729505084974922,-0.334435224409768
0.56723820532358,-1.01644898281102,0.907642274673839,-1.44567567676387,4.34103298074454,-1.22679996248161,-0.422691337566422,-2.10066302326247,-1.76621452147964,1.30607056990436,-1.893840073823,0.874563694232926,-0.768853880413912,-2.74559911498033,0.321531076976994,-1.51706807146778,1.55279377651767,-0.996398671501181,-0.156346519763826,-0.66792251008611,1.13531077999929,0.710001334747093,-0.205738220172667,0.941500033241207,1.00578891587623,-0.869518888905358,-1.01011373864328,-0.717824544343501,-1.42973214817369,-0.305736757651327,-0.632519640605361
2.44140354266831,-1.419173507711,0.202853488467201,-0.347906250593213,2.12525557337839,-0.327635821786804,-2.5362959271919,-1.27850035056013,-1.44048923170697,-0.480251496880071,-3.23419394127251,0.221263134571528,0.853535355977832,-4.86885825012233,-0.525346438205735,1.99586054777628,-2.62589164388079,0.978702630276339,-1.25314628348906,-1.58966326235194,1.22980780575363,-1.5072661844787,-0.491046330970018,-0.295802514864627,-0.0454924380485959,-1.32209435305433,-0.161708767159599,-3.15219495609307,-3.57747994960657,0.462950196926867,-0.0790695400480734
-0.921568656311133,0.538665692989941,-0.645833302746163,0.576215583861585,-0.256571755134696,-0.251983429510294,-1.09880297656122,0.125160049298122,-0.414188524638039,0.830508080997227,-0.727209551677697,-0.73098635356378,1.51506734103122,0.457080404672526,-0.0157216450612052,0.816715321083554,-0.23626664386958,-1.4598262222532,0.199563934177657,-0.312172797515182,-0.514331186220957,0.487880000206865,-1.05162440609844,0.0480244891722357,-0.85713079119093,0.170835520828283,-0.422983903166136,-0.627801657678842,0.971165719165306,-1.04652417909526,-0.928419240348888
0.566521953428771,-1.09075292248869,-2.30794517790469,1.42524293037366,0.36684587788,-0.870875544291688,-0.271928428014514,-1.11183218449076,-1.07835940853871,-1.05005401052723,-1.05314787883842,-0.466759944791777,1.21390980462553,-0.0951056839623229,-1.35829116572051,-0.748329693711533,-1.44821719715039,-0.149516770312701,-1.77036938726244,-0.78646813291316,1.57482424352762,0.435060995369637,0.468106471415298,0.465960554624552,0.721510934974538,-1.70900894127962,0.218261059230837,-0.271509470256623,0.580905169488022,-1.23584942808116,-2.2800744017723
0.450945992385303,-1.07362183001665,-1.77980867757406,0.864019563545079,0.488732193118096,-2.06109068753168,-0.368498113470106,-1.1957774448985,-0.860522801226411,-0.399053456780314,-0.723069955195827,-0.197484879793755,0.576181797907034,-0.0107873676857612,-0.773970366978816,-0.331109821356827,-1.24978519132702,-0.628173462252029,3.61316196448053,-0.502277391107107,1.387813532597,0.503792474237148,1.84967301209686,0.0722394369950236,0.0516538524672611,-1.3267369512999,0.719987298004609,-0.691444148109424,0.896791871899384,-1.06820951905997,-1.76373696276093
0.335370031341834,-1.05649073754461,-1.25167217724344,0.302796196716498,0.610618508356191,-3.25130583077167,-0.465067798925698,-1.27972270530623,-0.642686193914112,0.251947096966607,-0.392992031553238,0.0717901852042672,-0.0615462088114612,0.0735309485908006,-0.189649568237126,0.0861100509978796,-1.05135318550366,-1.10683015419136,1.76561761316526,-0.218086649301055,1.20080282166638,0.572523953104659,0.888247954547296,-0.321481680634505,-0.618203230040016,-0.944464961320188,1.22171353677838,-1.11137882596223,1.21267857431075,-0.900569610038772,-1.24739952374956
0.219794070298365,-1.03935964507257,-0.723535676912821,-0.341329952351446,0.732504823594287,0.629292030292529,-0.56163748438129,-1.36366796571396,-0.424849586601813,0.902947650713528,-0.0629141079106496,0.34106525020229,0.737759469937919,0.157849264867362,0.394671230504564,0.503329923352586,-0.852921179680289,-0.568908573541181,-0.081926738150013,0.066104092504997,1.01379211073576,0.64125543197217,-0.0731771030022642,-0.715202798264033,-1.28806031254729,-0.562192971340473,-0.71938839519981,-1.53131350381503,-0.160882701124984,-0.732929701017579,-0.731062084738192
-0.196733246462013,0.0886133104132967,-0.698854008591563,0.225143877325669,-0.982300911820434,0.346786755815824,-1.42660409159273,-1.35623078952678,-0.0820144835798079,-1.39111582228478,-0.398774303495316,-1.16612872488412,-0.988612921268557,0.994866205260374,1.55679798226557,1.11180559420441,-1.14991968637509,-1.0239363711247,0.609703845793936,-0.091977597452939,-0.494703107870504,1.2864950704273,-0.207734250338196,-1.85991545328903,-1.33514125539013,0.503209940003478,-0.010121473178369,0.515490962709629,-0.706442350681062,-0.880997456464487,0.980997635665485
1.07949239981571,-3.53735733511201,2.17905283204742,0.758128013742137,5.14460556621466,0.208557243310319,-0.56859175572068,2.43384865620626,3.57926226536715,0.918708417016577,-0.0117060470147299,-2.61431420203846,0.0188482579046688,4.51368644514169,-0.355125902168007,-0.584611284991055,-0.81200787227876,2.67547631471724,1.70139725670146,-2.49476950864819,-1.78445215907889,0.247329589074942,2.64703402961745,-2.13252842826696,2.34674638189695,0.828536220970455,-2.64787327078017,1.60358306510939,-3.52664819774667,-1.57918575496126,-1.50079818950371
0.385124997450956,-2.26224633706754,-1.28772136158854,-0.323760282433656,0.556978410442508,0.457388239077597,0.658894788119902,-0.426414489033042,0.116634992396426,0.685050058634619,-1.60427181819166,-0.467077736833005,0.504321113504537,0.295029536933348,-0.842014028215959,0.405954126969241,0.197454011245627,-1.14176005610265,0.840659707550363,-0.828951193278917,-0.100664832479172,1.01297264219748,-1.63510195418267,-0.41281135840996,0.260158491601247,0.268739728052326,-1.00141298060569,-0.287442819319456,0.665034660329544,-0.434240437221392,0.588859326014518
0.689045260768659,0.0916747889521357,-1.20325040113475,1.21859377375575,-0.557761373900405,-0.20562927435671,0.293141855153491,0.209448425528139,0.686352066205987,0.45139170025266,0.125384045684272,-0.401912986913659,1.72205158713702,1.13495740329279,-1.49303824274295,-0.0231777703058623,0.443999710383017,-0.874503129187591,-0.0200778416007313,0.0239939170125963,1.63032797617055,-2.08820451670599,-1.24990854169627,-1.54836222581636,-1.8141895756775,-0.291056764865803,0.645047309568793,1.37099782191741,-0.75134141836522,-1.12936701337209,1.16799555505153
-0.704424700562659,-1.49636786100061,-1.43759926970708,1.64694986200505,6.29676745451639,-2.95538565108735,-1.37924521543079,-0.118204566135279,0.867161227714012,-1.4922075312839,-2.36079086872054,2.1192991528197,0.860575184512604,-0.108631549113198,0.0401598849225569,-0.967967591672275,-0.48785523932556,-2.11333070716694,-1.81010148201508,-1.06844345167728,-0.743067526680625,-1.76258148717483,-3.21658679129715,1.17071713926839,-0.730578942082327,-0.093524486673478,6.29164942138211,1.24381814226201,2.58022437388432,3.05166619123627,1.32051066248532
-0.624509383511339,-1.48109232097824,-0.6545336398865,1.41011559718897,3.94901057496215,-0.782339070060808,-1.1187848622148,0.215911982235661,-0.00307134372937273,1.19505562225749,1.48993747100193,0.452517902895034,1.95929441682056,-0.222551932091031,-2.88632121898444,1.40681279029602,-0.431465829815562,-2.1298993936876,-2.06941750551524,0.428517543485528,0.136898033692106,-1.17657784905719,-2.91151812783627,-2.46724571520836,-1.00488532356374,-0.0793540108912426,-0.0849871457505733,-0.331794995613114,-0.138210403961972,1.09759925633819,-0.422608223798152
